#o3_ppb	temp	humid	time
7.51	4.32	87.6	2014-02-02T19:32:00
7.75	4.4	87	2014-02-02T19:31:00
8.04	4.4	87	2014-02-02T19:30:00
8.23	4.4	87	2014-02-02T19:29:00
5.42	4.4	87	2014-02-02T19:28:00
11	4.4	87	2014-02-02T19:27:00
12.1	4.4	87	2014-02-02T19:26:00
11.7	4.4	87	2014-02-02T19:25:00
9	4.4	87	2014-02-02T19:24:00
10.3	4.4	87	2014-02-02T19:23:00
11.1	4.16	88	2014-02-02T19:22:00
11.2	4	88.6	2014-02-02T19:21:00
11.8	4	88.6	2014-02-02T19:20:00
11.7	4	88.6	2014-02-02T19:19:00
10.4	4	88.6	2014-02-02T19:18:00
10	4	88.6	2014-02-02T19:17:00
11.2	4	88.6	2014-02-02T19:16:00
12.5	4	88.6	2014-02-02T19:15:00
11.8	4	88.6	2014-02-02T19:14:00
12	4	88.6	2014-02-02T19:13:00
11.5	4.12	88.2	2014-02-02T19:12:00
12	4.2	88	2014-02-02T19:11:00
12.1	4.2	88	2014-02-02T19:10:00
11.8	4.2	88	2014-02-02T19:09:00
12.2	4.2	88	2014-02-02T19:08:00
11.7	4.2	88	2014-02-02T19:07:00
11.5	4.2	88	2014-02-02T19:06:00
11.4	4.2	88	2014-02-02T19:05:00
11.6	4.2	88	2014-02-02T19:04:00
11.9	4.2	88	2014-02-02T19:03:00
10.5	4.2	88.1	2014-02-02T19:02:00
10.2	4.2	88.1	2014-02-02T19:01:00
10.2	4.2	88.1	2014-02-02T19:00:00
9.62	4.2	88.1	2014-02-02T18:59:00
10.1	4.2	88.1	2014-02-02T18:58:00
9.44	4.2	88.1	2014-02-02T18:57:00
11.9	4.2	88.1	2014-02-02T18:56:00
13.5	4.2	88.1	2014-02-02T18:55:00
12.6	4.2	88.1	2014-02-02T18:54:00
12.5	4.2	88.1	2014-02-02T18:53:00
11.8	4.26	87.7	2014-02-02T18:52:00
12.3	4.3	87.5	2014-02-02T18:51:00
13	4.3	87.5	2014-02-02T18:50:00
11.6	4.3	87.5	2014-02-02T18:49:00
10.1	4.3	87.5	2014-02-02T18:48:00
8.66	4.3	87.5	2014-02-02T18:47:00
9.3	4.3	87.5	2014-02-02T18:46:00
9.27	4.3	87.5	2014-02-02T18:45:00
10.6	4.3	87.5	2014-02-02T18:44:00
11.7	4.3	87.5	2014-02-02T18:43:00
12.1	4.3	88.4	2014-02-02T18:42:00
11.3	4.3	89	2014-02-02T18:41:00
9.46	4.3	89	2014-02-02T18:40:00
8.42	4.3	89	2014-02-02T18:39:00
11.9	4.3	89	2014-02-02T18:38:00
10.3	4.3	89	2014-02-02T18:37:00
11.8	4.3	89	2014-02-02T18:36:00
11.9	4.3	89	2014-02-02T18:35:00
11.8	4.3	89	2014-02-02T18:34:00
10.1	4.3	89	2014-02-02T18:33:00
10.2	4.49	87.8	2014-02-02T18:32:00
11.6	4.6	87	2014-02-02T18:31:00
10.3	4.6	87	2014-02-02T18:30:00
8.71	4.6	87	2014-02-02T18:29:00
9.8	4.6	87	2014-02-02T18:28:00
9.89	4.6	87	2014-02-02T18:27:00
8.35	4.6	87	2014-02-02T18:26:00
9.88	4.6	87	2014-02-02T18:25:00
10.3	4.6	87	2014-02-02T18:24:00
10	4.6	87	2014-02-02T18:23:00
10.1	4.6	86.7	2014-02-02T18:22:00
9.88	4.6	86.5	2014-02-02T18:21:00
10.3	4.6	86.5	2014-02-02T18:20:00
11.1	4.6	86.5	2014-02-02T18:19:00
11.2	4.6	86.5	2014-02-02T18:18:00
10.7	4.6	86.5	2014-02-02T18:17:00
11	4.6	86.5	2014-02-02T18:16:00
11	4.6	86.5	2014-02-02T18:15:00
11.2	4.6	86.5	2014-02-02T18:14:00
11.4	4.6	86.5	2014-02-02T18:13:00
11.5	4.48	87.8	2014-02-02T18:12:00
11	4.4	88.6	2014-02-02T18:11:00
7.9	4.4	88.6	2014-02-02T18:10:00
8.18	4.4	88.6	2014-02-02T18:09:00
8.27	4.4	88.6	2014-02-02T18:08:00
8.6	4.4	88.6	2014-02-02T18:07:00
6.92	4.4	88.6	2014-02-02T18:06:00
9.01	4.4	88.6	2014-02-02T18:05:00
11.7	4.4	88.6	2014-02-02T18:04:00
12	4.4	88.6	2014-02-02T18:03:00
11.9	4.4	87.7	2014-02-02T18:02:00
11	4.4	87.1	2014-02-02T18:01:00
10.7	4.4	87.1	2014-02-02T18:00:00
7.58	4.4	87.1	2014-02-02T17:59:00
7.88	4.4	87.1	2014-02-02T17:58:00
8.03	4.4	87.1	2014-02-02T17:57:00
8.6	4.4	87.1	2014-02-02T17:56:00
9.49	4.4	87.1	2014-02-02T17:55:00
11.9	4.4	87.1	2014-02-02T17:54:00
11.6	4.4	87.1	2014-02-02T17:53:00
9.76	4.34	87.5	2014-02-02T17:52:00
9.72	4.3	87.8	2014-02-02T17:51:00
10.5	4.3	87.8	2014-02-02T17:50:00
11.5	4.3	87.8	2014-02-02T17:49:00
11.9	4.3	87.8	2014-02-02T17:48:00
12.9	4.3	87.8	2014-02-02T17:47:00
12.4	4.3	87.8	2014-02-02T17:46:00
10.6	4.3	87.8	2014-02-02T17:45:00
10.2	4.3	87.8	2014-02-02T17:44:00
12	4.3	87.8	2014-02-02T17:43:00
11.3	4.42	87.4	2014-02-02T17:42:00
9.36	4.5	87.2	2014-02-02T17:41:00
8.32	4.5	87.2	2014-02-02T17:40:00
8.54	4.5	87.2	2014-02-02T17:39:00
12.8	4.5	87.2	2014-02-02T17:38:00
12	4.5	87.2	2014-02-02T17:37:00
10.3	4.5	87.2	2014-02-02T17:36:00
10.6	4.5	87.2	2014-02-02T17:35:00
11	4.5	87.2	2014-02-02T17:34:00
10.7	4.5	87.2	2014-02-02T17:33:00
11.4	4.68	86.7	2014-02-02T17:32:00
12.7	4.8	86.4	2014-02-02T17:31:00
12.7	4.8	86.4	2014-02-02T17:30:00
11.5	4.8	86.4	2014-02-02T17:29:00
9.85	4.8	86.4	2014-02-02T17:28:00
9.36	4.8	86.4	2014-02-02T17:27:00
9.27	4.8	86.4	2014-02-02T17:26:00
11.3	4.8	86.4	2014-02-02T17:25:00
10.4	4.8	86.4	2014-02-02T17:24:00
10.6	4.8	86.4	2014-02-02T17:23:00
11.5	4.74	87	2014-02-02T17:22:00
10	4.7	87.3	2014-02-02T17:21:00
6.86	4.7	87.3	2014-02-02T17:20:00
8.93	4.7	87.3	2014-02-02T17:19:00
8.84	4.7	87.3	2014-02-02T17:18:00
8.76	4.7	87.3	2014-02-02T17:17:00
13.7	4.7	87.3	2014-02-02T17:16:00
12.9	4.7	87.3	2014-02-02T17:15:00
12	4.7	87.3	2014-02-02T17:14:00
10.1	4.7	87.3	2014-02-02T17:13:00
10.7	4.76	86.5	2014-02-02T17:12:00
8.89	4.8	86	2014-02-02T17:11:00
10.9	4.8	86	2014-02-02T17:10:00
11.8	4.8	86	2014-02-02T17:09:00
12.4	4.8	86	2014-02-02T17:08:00
11.2	4.8	86	2014-02-02T17:07:00
11.6	4.8	86	2014-02-02T17:06:00
11.8	4.8	86	2014-02-02T17:05:00
9.66	4.8	86	2014-02-02T17:04:00
8.83	4.8	86	2014-02-02T17:03:00
7.54	4.86	85.4	2014-02-02T17:02:00
8.03	4.9	85.1	2014-02-02T17:01:00
10.1	4.9	85.1	2014-02-02T17:00:00
10	4.9	85.1	2014-02-02T16:59:00
11.8	4.9	85.1	2014-02-02T16:58:00
10.6	4.9	85.1	2014-02-02T16:57:00
8.42	4.9	85.1	2014-02-02T16:56:00
9.82	4.9	85.1	2014-02-02T16:55:00
12	4.9	85.1	2014-02-02T16:54:00
12.6	4.9	85.1	2014-02-02T16:53:00
10.6	4.84	85.2	2014-02-02T16:52:00
9.9	4.8	85.3	2014-02-02T16:51:00
11.8	4.8	85.3	2014-02-02T16:50:00
12.4	4.8	85.3	2014-02-02T16:49:00
13.2	4.8	85.3	2014-02-02T16:48:00
12.8	4.8	85.3	2014-02-02T16:47:00
10.7	4.8	85.3	2014-02-02T16:46:00
7.46	4.8	85.3	2014-02-02T16:45:00
8.26	4.8	85.3	2014-02-02T16:44:00
12	4.8	85.3	2014-02-02T16:43:00
13.7	4.5	86.6	2014-02-02T16:42:00
15.1	4.3	87.5	2014-02-02T16:41:00
16.3	4.3	87.5	2014-02-02T16:40:00
16.3	4.3	87.5	2014-02-02T16:39:00
15.5	4.3	87.5	2014-02-02T16:38:00
14.9	4.3	87.5	2014-02-02T16:37:00
15.5	4.3	87.5	2014-02-02T16:36:00
14.6	4.3	87.5	2014-02-02T16:35:00
14.2	4.3	87.5	2014-02-02T16:34:00
16.4	4.3	87.5	2014-02-02T16:33:00
15.1	4.86	84.2	2014-02-02T16:32:00
14.6	5.2	82.1	2014-02-02T16:31:00
12.2	5.2	82.1	2014-02-02T16:30:00
9.77	5.2	82.1	2014-02-02T16:29:00
7.1	5.2	82.1	2014-02-02T16:28:00
10.4	5.2	82.1	2014-02-02T16:27:00
16.5	5.2	82.1	2014-02-02T16:26:00
16	5.2	82.1	2014-02-02T16:25:00
12.2	5.2	82.1	2014-02-02T16:24:00
10.2	5.2	82.1	2014-02-02T16:23:00
11.8	5.14	82.8	2014-02-02T16:22:00
13	5.1	83.3	2014-02-02T16:21:00
14.3	5.1	83.3	2014-02-02T16:20:00
12.6	5.1	83.3	2014-02-02T16:19:00
12.7	5.1	83.3	2014-02-02T16:18:00
12.6	5.1	83.3	2014-02-02T16:17:00
18.9	5.1	83.3	2014-02-02T16:16:00
20.1	5.1	83.3	2014-02-02T16:15:00
19	5.1	83.3	2014-02-02T16:14:00
18.8	5.1	83.3	2014-02-02T16:13:00
16.2	4.98	83.4	2014-02-02T16:12:00
17.9	4.9	83.5	2014-02-02T16:11:00
22.1	4.9	83.5	2014-02-02T16:10:00
21.8	4.9	83.5	2014-02-02T16:09:00
18.8	4.9	83.5	2014-02-02T16:08:00
17.3	4.9	83.5	2014-02-02T16:07:00
17.6	4.9	83.5	2014-02-02T16:06:00
22.4	4.9	83.5	2014-02-02T16:05:00
24.2	4.9	83.5	2014-02-02T16:04:00
23.1	4.9	83.5	2014-02-02T16:03:00
21.9	4.65	85.3	2014-02-02T16:02:00
21.8	4.5	86.4	2014-02-02T16:01:00
20.6	4.5	86.4	2014-02-02T16:00:00
20.5	4.5	86.4	2014-02-02T15:59:00
20.1	4.5	86.4	2014-02-02T15:58:00
20.8	4.5	86.4	2014-02-02T15:57:00
22.4	4.5	86.4	2014-02-02T15:56:00
21.2	4.5	86.4	2014-02-02T15:55:00
16.9	4.5	86.4	2014-02-02T15:54:00
16.7	4.5	86.4	2014-02-02T15:53:00
21.3	4.44	87	2014-02-02T15:52:00
21.1	4.4	87.4	2014-02-02T15:51:00
21.8	4.4	87.4	2014-02-02T15:50:00
19.5	4.4	87.4	2014-02-02T15:49:00
15.3	4.4	87.4	2014-02-02T15:48:00
13	4.4	87.4	2014-02-02T15:47:00
16.7	4.4	87.4	2014-02-02T15:46:00
21.7	4.4	87.4	2014-02-02T15:45:00
22.5	4.4	87.4	2014-02-02T15:44:00
20.3	4.4	87.4	2014-02-02T15:43:00
19.5	4.4	87.7	2014-02-02T15:42:00
19.7	4.4	87.9	2014-02-02T15:41:00
21.6	4.4	87.9	2014-02-02T15:40:00
18.5	4.4	87.9	2014-02-02T15:39:00
15.6	4.4	87.9	2014-02-02T15:38:00
19.4	4.4	87.9	2014-02-02T15:37:00
17.3	4.4	87.9	2014-02-02T15:36:00
14.2	4.4	87.9	2014-02-02T15:35:00
13.9	4.4	87.9	2014-02-02T15:34:00
15	4.4	87.9	2014-02-02T15:33:00
20.1	4.4	87.9	2014-02-02T15:32:00
22.3	4.4	87.9	2014-02-02T15:31:00
20.6	4.4	87.9	2014-02-02T15:30:00
20.2	4.4	87.9	2014-02-02T15:29:00
21.2	4.4	87.9	2014-02-02T15:28:00
21.5	4.4	87.9	2014-02-02T15:27:00
22.4	4.4	87.9	2014-02-02T15:26:00
22.6	4.4	87.9	2014-02-02T15:25:00
21.8	4.4	87.9	2014-02-02T15:24:00
21.8	4.4	87.9	2014-02-02T15:23:00
20.9	4.4	88	2014-02-02T15:22:00
20.2	4.4	88	2014-02-02T15:21:00
20.6	4.4	88	2014-02-02T15:20:00
22.3	4.4	88	2014-02-02T15:19:00
23.3	4.4	88	2014-02-02T15:18:00
22.8	4.4	88	2014-02-02T15:17:00
21.5	4.4	88	2014-02-02T15:16:00
21.4	4.4	88	2014-02-02T15:15:00
22.8	4.4	88	2014-02-02T15:14:00
23.8	4.4	88	2014-02-02T15:13:00
23.3	4.46	88.2	2014-02-02T15:12:00
23.9	4.5	88.4	2014-02-02T15:11:00
23.6	4.5	88.4	2014-02-02T15:10:00
23.3	4.5	88.4	2014-02-02T15:09:00
24.2	4.5	88.4	2014-02-02T15:08:00
24.7	4.5	88.4	2014-02-02T15:07:00
23.7	4.5	88.4	2014-02-02T15:06:00
23.6	4.5	88.4	2014-02-02T15:05:00
23.5	4.5	88.4	2014-02-02T15:04:00
23.3	4.5	88.4	2014-02-02T15:03:00
22.9	4.5	88.1	2014-02-02T15:02:00
23.9	4.5	87.9	2014-02-02T15:01:00
24	4.5	87.9	2014-02-02T15:00:00
22.7	4.5	87.9	2014-02-02T14:59:00
22.3	4.5	87.9	2014-02-02T14:58:00
22.8	4.5	87.9	2014-02-02T14:57:00
22.2	4.5	87.9	2014-02-02T14:56:00
22.9	4.5	87.9	2014-02-02T14:55:00
23.2	4.5	87.9	2014-02-02T14:54:00
22.9	4.5	87.9	2014-02-02T14:53:00
22.8	4.5	87.9	2014-02-02T14:52:00
22.5	4.5	87.9	2014-02-02T14:51:00
21.7	4.5	87.9	2014-02-02T14:50:00
22	4.5	87.9	2014-02-02T14:49:00
20.9	4.5	87.9	2014-02-02T14:48:00
20.4	4.5	87.9	2014-02-02T14:47:00
21.8	4.5	87.9	2014-02-02T14:46:00
21	4.5	87.9	2014-02-02T14:45:00
20.2	4.5	87.9	2014-02-02T14:44:00
20.9	4.5	87.9	2014-02-02T14:43:00
19.6	4.44	88.2	2014-02-02T14:42:00
19	4.4	88.4	2014-02-02T14:41:00
18.9	4.4	88.4	2014-02-02T14:40:00
19.5	4.4	88.4	2014-02-02T14:39:00
19.8	4.4	88.4	2014-02-02T14:38:00
19	4.4	88.4	2014-02-02T14:37:00
19	4.4	88.4	2014-02-02T14:36:00
19.2	4.4	88.4	2014-02-02T14:35:00
18.2	4.4	88.4	2014-02-02T14:34:00
19.3	4.4	88.4	2014-02-02T14:33:00
17.9	4.4	88.2	2014-02-02T14:32:00
18.1	4.4	88	2014-02-02T14:31:00
20.4	4.4	88	2014-02-02T14:30:00
22.3	4.4	88	2014-02-02T14:29:00
21.6	4.4	88	2014-02-02T14:28:00
21.3	4.4	88	2014-02-02T14:27:00
21.5	4.4	88	2014-02-02T14:26:00
22.7	4.4	88	2014-02-02T14:25:00
22.9	4.4	88	2014-02-02T14:24:00
23.3	4.4	88	2014-02-02T14:23:00
22.6	4.4	88.2	2014-02-02T14:22:00
21.6	4.4	88.3	2014-02-02T14:21:00
23.6	4.4	88.3	2014-02-02T14:20:00
23	4.4	88.3	2014-02-02T14:19:00
20.8	4.4	88.3	2014-02-02T14:18:00
20.8	4.4	88.3	2014-02-02T14:17:00
17.9	4.4	88.3	2014-02-02T14:16:00
21.4	4.4	88.3	2014-02-02T14:15:00
23.7	4.4	88.3	2014-02-02T14:14:00
22.5	4.4	88.3	2014-02-02T14:13:00
23.1	4.46	88.1	2014-02-02T14:12:00
22.7	4.5	87.9	2014-02-02T14:11:00
22.2	4.5	87.9	2014-02-02T14:10:00
22.6	4.5	87.9	2014-02-02T14:09:00
23.2	4.5	87.9	2014-02-02T14:08:00
23.8	4.5	87.9	2014-02-02T14:07:00
22.8	4.5	87.9	2014-02-02T14:06:00
22	4.5	87.9	2014-02-02T14:05:00
21.3	4.5	87.9	2014-02-02T14:04:00
21.4	4.5	87.9	2014-02-02T14:03:00
22.4	4.37	87.1	2014-02-02T14:02:00
23.1	4.3	86.7	2014-02-02T14:01:00
23.5	4.3	86.7	2014-02-02T14:00:00
22.7	4.3	86.7	2014-02-02T13:59:00
21.9	4.3	86.7	2014-02-02T13:58:00
22.3	4.3	86.7	2014-02-02T13:57:00
21.7	4.3	86.7	2014-02-02T13:56:00
21.1	4.3	86.7	2014-02-02T13:55:00
21.6	4.3	86.7	2014-02-02T13:54:00
22.6	4.3	86.7	2014-02-02T13:53:00
24	4.36	85.9	2014-02-02T13:52:00
25.7	4.4	85.4	2014-02-02T13:51:00
26.2	4.4	85.4	2014-02-02T13:50:00
26	4.4	85.4	2014-02-02T13:49:00
25.6	4.4	85.4	2014-02-02T13:48:00
25.6	4.4	85.4	2014-02-02T13:47:00
25.6	4.4	85.4	2014-02-02T13:46:00
27	4.4	85.4	2014-02-02T13:45:00
27.3	4.4	85.4	2014-02-02T13:44:00
27.9	4.4	85.4	2014-02-02T13:43:00
27.6	4.28	86.1	2014-02-02T13:42:00
26.9	4.2	86.6	2014-02-02T13:41:00
27.2	4.2	86.6	2014-02-02T13:40:00
25	4.2	86.6	2014-02-02T13:39:00
21.8	4.2	86.6	2014-02-02T13:38:00
23.1	4.2	86.6	2014-02-02T13:37:00
24.1	4.2	86.6	2014-02-02T13:36:00
23.1	4.2	86.6	2014-02-02T13:35:00
21.5	4.2	86.6	2014-02-02T13:34:00
22.9	4.2	86.6	2014-02-02T13:33:00
20.9	4.26	87.2	2014-02-02T13:32:00
19.4	4.3	87.5	2014-02-02T13:31:00
18.9	4.3	87.5	2014-02-02T13:30:00
18.9	4.3	87.5	2014-02-02T13:29:00
21.7	4.3	87.5	2014-02-02T13:28:00
21.3	4.3	87.5	2014-02-02T13:27:00
21.8	4.3	87.5	2014-02-02T13:26:00
23	4.3	87.5	2014-02-02T13:25:00
24.2	4.3	87.5	2014-02-02T13:24:00
22.6	4.3	87.5	2014-02-02T13:23:00
22.3	3.93	87.4	2014-02-02T13:22:00
23	3.7	87.3	2014-02-02T13:21:00
22.3	3.7	87.3	2014-02-02T13:20:00
21.2	3.7	87.3	2014-02-02T13:19:00
21.3	3.7	87.3	2014-02-02T13:18:00
20.4	3.7	87.3	2014-02-02T13:17:00
20.8	3.7	87.3	2014-02-02T13:16:00
23.1	3.7	87.3	2014-02-02T13:15:00
24.2	3.7	87.3	2014-02-02T13:14:00
23.9	3.7	87.3	2014-02-02T13:13:00
23.3	4.02	86.8	2014-02-02T13:12:00
22.5	4.2	86.5	2014-02-02T13:11:00
24.9	4.2	86.5	2014-02-02T13:10:00
25.3	4.2	86.5	2014-02-02T13:09:00
25.8	4.2	86.5	2014-02-02T13:08:00
26.1	4.2	86.5	2014-02-02T13:07:00
24.6	4.2	86.5	2014-02-02T13:06:00
25.5	4.2	86.5	2014-02-02T13:05:00
27.2	4.2	86.5	2014-02-02T13:04:00
28	4.2	86.5	2014-02-02T13:03:00
25.4	3.95	86.8	2014-02-02T13:02:00
23.5	3.8	87	2014-02-02T13:01:00
21.8	3.8	87	2014-02-02T13:00:00
23.4	3.8	87	2014-02-02T12:59:00
24	3.8	87	2014-02-02T12:58:00
22.9	3.8	87	2014-02-02T12:57:00
19.3	3.8	87	2014-02-02T12:56:00
18.1	3.8	87	2014-02-02T12:55:00
19.2	3.8	87	2014-02-02T12:54:00
21.8	3.8	87	2014-02-02T12:53:00
24	3.8	88.3	2014-02-02T12:52:00
21.1	3.8	89.1	2014-02-02T12:51:00
20.2	3.8	89.1	2014-02-02T12:50:00
19.1	3.8	89.1	2014-02-02T12:49:00
18.5	3.8	89.1	2014-02-02T12:48:00
19.3	3.8	89.1	2014-02-02T12:47:00
20.3	3.8	89.1	2014-02-02T12:46:00
20.6	3.8	89.1	2014-02-02T12:45:00
20.7	3.8	89.1	2014-02-02T12:44:00
19.2	3.8	89.1	2014-02-02T12:43:00
18.4	3.62	90	2014-02-02T12:42:00
20	3.5	90.6	2014-02-02T12:41:00
22.1	3.5	90.6	2014-02-02T12:40:00
21	3.5	90.6	2014-02-02T12:39:00
20.6	3.5	90.6	2014-02-02T12:38:00
21.2	3.5	90.6	2014-02-02T12:37:00
21.4	3.5	90.6	2014-02-02T12:36:00
21.8	3.5	90.6	2014-02-02T12:35:00
21.8	3.5	90.6	2014-02-02T12:34:00
22.7	3.5	90.6	2014-02-02T12:33:00
23.1	3.62	91.1	2014-02-02T12:32:00
24.5	3.7	91.4	2014-02-02T12:31:00
24.5	3.7	91.4	2014-02-02T12:30:00
24.1	3.7	91.4	2014-02-02T12:29:00
23.5	3.7	91.4	2014-02-02T12:28:00
22.6	3.7	91.4	2014-02-02T12:27:00
22.6	3.7	91.4	2014-02-02T12:26:00
23	3.7	91.4	2014-02-02T12:25:00
22.6	3.7	91.4	2014-02-02T12:24:00
21.3	3.7	91.4	2014-02-02T12:23:00
20.7	3.64	91	2014-02-02T12:22:00
20.4	3.6	90.7	2014-02-02T12:21:00
19.7	3.6	90.7	2014-02-02T12:20:00
19	3.6	90.7	2014-02-02T12:19:00
19.1	3.6	90.7	2014-02-02T12:18:00
19.4	3.6	90.7	2014-02-02T12:17:00
19.8	3.6	90.7	2014-02-02T12:16:00
18	3.6	90.7	2014-02-02T12:15:00
17.6	3.6	90.7	2014-02-02T12:14:00
17	3.6	90.7	2014-02-02T12:13:00
16.1	3.42	90.9	2014-02-02T12:12:00
16.6	3.3	91	2014-02-02T12:11:00
16.3	3.3	91	2014-02-02T12:10:00
16.3	3.3	91	2014-02-02T12:09:00
13.3	3.3	91	2014-02-02T12:08:00
14.6	3.3	91	2014-02-02T12:07:00
17.6	3.3	91	2014-02-02T12:06:00
17.8	3.3	91	2014-02-02T12:05:00
18.3	3.3	91	2014-02-02T12:04:00
18.2	3.3	91	2014-02-02T12:03:00
18.2	3.24	91.8	2014-02-02T12:02:00
17.4	3.2	92.3	2014-02-02T12:01:00
16.1	3.2	92.3	2014-02-02T12:00:00
17.4	3.2	92.3	2014-02-02T11:59:00
18.1	3.2	92.3	2014-02-02T11:58:00
18	3.2	92.3	2014-02-02T11:57:00
18	3.2	92.3	2014-02-02T11:56:00
17.5	3.2	92.3	2014-02-02T11:55:00
17.7	3.2	92.3	2014-02-02T11:54:00
17.8	3.2	92.3	2014-02-02T11:53:00
18	3.26	92.1	2014-02-02T11:52:00
17.9	3.3	92	2014-02-02T11:51:00
17.7	3.3	92	2014-02-02T11:50:00
16.5	3.3	92	2014-02-02T11:49:00
14.7	3.3	92	2014-02-02T11:48:00
14.6	3.3	92	2014-02-02T11:47:00
16.1	3.3	92	2014-02-02T11:46:00
16.9	3.3	92	2014-02-02T11:45:00
17.3	3.3	92	2014-02-02T11:44:00
15.9	3.3	92	2014-02-02T11:43:00
13	3.18	92.2	2014-02-02T11:42:00
10.1	3.1	92.4	2014-02-02T11:41:00
13.2	3.1	92.4	2014-02-02T11:40:00
15.5	3.1	92.4	2014-02-02T11:39:00
15.7	3.1	92.4	2014-02-02T11:38:00
16	3.1	92.4	2014-02-02T11:37:00
16	3.1	92.4	2014-02-02T11:36:00
15.4	3.1	92.4	2014-02-02T11:35:00
15.4	3.1	92.4	2014-02-02T11:34:00
16.2	3.1	92.4	2014-02-02T11:33:00
17	3.29	91.8	2014-02-02T11:32:00
17	3.4	91.5	2014-02-02T11:31:00
17.2	3.4	91.5	2014-02-02T11:30:00
17.7	3.4	91.5	2014-02-02T11:29:00
17.8	3.4	91.5	2014-02-02T11:28:00
17.4	3.4	91.5	2014-02-02T11:27:00
17.2	3.4	91.5	2014-02-02T11:26:00
17.6	3.4	91.5	2014-02-02T11:25:00
17.2	3.4	91.5	2014-02-02T11:24:00
17.2	3.4	91.5	2014-02-02T11:23:00
17.9	3.14	92.2	2014-02-02T11:22:00
16.9	3	92.5	2014-02-02T11:21:00
16.6	3	92.5	2014-02-02T11:20:00
16.5	3	92.5	2014-02-02T11:19:00
17.4	3	92.5	2014-02-02T11:18:00
18.3	3	92.5	2014-02-02T11:17:00
18.8	3	92.5	2014-02-02T11:16:00
19.1	3	92.5	2014-02-02T11:15:00
18.9	3	92.5	2014-02-02T11:14:00
17.9	3	92.5	2014-02-02T11:13:00
16.7	2.94	92.4	2014-02-02T11:12:00
17.2	2.9	92.4	2014-02-02T11:11:00
17.2	2.9	92.4	2014-02-02T11:10:00
18.2	2.9	92.4	2014-02-02T11:09:00
18.2	2.9	92.4	2014-02-02T11:08:00
17.8	2.9	92.4	2014-02-02T11:07:00
18	2.9	92.4	2014-02-02T11:06:00
17.7	2.9	92.4	2014-02-02T11:05:00
16.8	2.9	92.4	2014-02-02T11:04:00
16.8	2.9	92.4	2014-02-02T11:03:00
16.4	2.83	91.6	2014-02-02T11:02:00
15.9	2.8	91.2	2014-02-02T11:01:00
16.6	2.8	91.2	2014-02-02T11:00:00
17.1	2.8	91.2	2014-02-02T10:59:00
16.7	2.8	91.2	2014-02-02T10:58:00
16.1	2.8	91.2	2014-02-02T10:57:00
16.8	2.8	91.2	2014-02-02T10:56:00
17.4	2.8	91.2	2014-02-02T10:55:00
14.9	2.8	91.2	2014-02-02T10:54:00
14.3	2.8	91.2	2014-02-02T10:53:00
11.9	2.87	90.9	2014-02-02T10:52:00
18.2	2.9	90.8	2014-02-02T10:51:00
19.1	2.9	90.8	2014-02-02T10:50:00
18.8	2.9	90.8	2014-02-02T10:49:00
18.3	2.9	90.8	2014-02-02T10:48:00
18.4	2.9	90.8	2014-02-02T10:47:00
19.1	2.9	90.8	2014-02-02T10:46:00
20.3	2.9	90.8	2014-02-02T10:45:00
20.1	2.9	90.8	2014-02-02T10:44:00
19.2	2.9	90.8	2014-02-02T10:43:00
19.6	2.84	91.1	2014-02-02T10:42:00
19.4	2.8	91.3	2014-02-02T10:41:00
19.3	2.8	91.3	2014-02-02T10:40:00
18.8	2.8	91.3	2014-02-02T10:39:00
17.5	2.8	91.3	2014-02-02T10:38:00
17.2	2.8	91.3	2014-02-02T10:37:00
17.7	2.8	91.3	2014-02-02T10:36:00
18.1	2.8	91.3	2014-02-02T10:35:00
17.1	2.8	91.3	2014-02-02T10:34:00
16.5	2.8	91.3	2014-02-02T10:33:00
17.1	2.55	91.6	2014-02-02T10:32:00
17.2	2.4	91.8	2014-02-02T10:31:00
17.8	2.4	91.8	2014-02-02T10:30:00
18.1	2.4	91.8	2014-02-02T10:29:00
18.1	2.4	91.8	2014-02-02T10:28:00
17.8	2.4	91.8	2014-02-02T10:27:00
17.2	2.4	91.8	2014-02-02T10:26:00
17.2	2.4	91.8	2014-02-02T10:25:00
17.2	2.4	91.8	2014-02-02T10:24:00
16.4	2.4	91.8	2014-02-02T10:23:00
15.4	2.53	91.7	2014-02-02T10:22:00
15	2.6	91.6	2014-02-02T10:21:00
15.6	2.6	91.6	2014-02-02T10:20:00
16.7	2.6	91.6	2014-02-02T10:19:00
17.6	2.6	91.6	2014-02-02T10:18:00
17.9	2.6	91.6	2014-02-02T10:17:00
17.3	2.6	91.6	2014-02-02T10:16:00
15.5	2.6	91.6	2014-02-02T10:15:00
16.1	2.6	91.6	2014-02-02T10:14:00
16.9	2.6	91.6	2014-02-02T10:13:00
17.9	2.54	91.8	2014-02-02T10:12:00
18.6	2.5	91.9	2014-02-02T10:11:00
19	2.5	91.9	2014-02-02T10:10:00
18.6	2.5	91.9	2014-02-02T10:09:00
18.1	2.5	91.9	2014-02-02T10:08:00
18.2	2.5	91.9	2014-02-02T10:07:00
18.4	2.5	91.9	2014-02-02T10:06:00
19	2.5	91.9	2014-02-02T10:05:00
19.2	2.5	91.9	2014-02-02T10:04:00
18.6	2.5	91.9	2014-02-02T10:03:00
17	2.5	91.8	2014-02-02T10:02:00
16.4	2.5	91.8	2014-02-02T10:01:00
17.4	2.5	91.8	2014-02-02T10:00:00
